timestamp,osc_address,osc_type,osc_data
1755587742138,/eeg,ffffff,"839.304,0.4029304,310.2564,616.8865,NaN,NaN"
1755587742138,/eeg,ffffff,"836.8865,0.0,275.20148,604.3956,NaN,NaN"
1755587742138,/eeg,ffffff,"847.3626,4.4322343,415.42123,641.06226,NaN,NaN"
1755587742139,/eeg,ffffff,"821.978,11.684981,456.52014,608.4249,NaN,NaN"
1755587742140,/eeg,ffffff,"788.5348,0.0,413.00366,588.68134,NaN,NaN"
1755587742145,/eeg,ffffff,"809.0842,2.014652,289.70697,638.24176,NaN,NaN"
1755587742145,/eeg,ffffff,"773.6264,0.0,285.27472,636.63007,NaN,NaN"
1755587742145,/eeg,ffffff,"710.7692,23.772894,461.35532,622.52747,NaN,NaN"
1755587742145,/eeg,ffffff,"710.7692,29.010988,414.6154,626.1539,NaN,NaN"
1755587742145,/eeg,ffffff,"726.8865,37.875458,365.4579,623.3333,NaN,NaN"
1755587742145,/eeg,ffffff,"742.6007,107.17949,485.53113,635.0183,NaN,NaN"
1755587742165,/acc,fff,"0.30078125,0.18939209,0.7575073"
1755587742166,/acc,fff,"0.30889893,0.2210083,0.8601074"
1755587742166,/acc,fff,"0.32580566,0.2619629,0.98028564"
1755587742189,/eeg,ffffff,"772.4176,97.509155,490.3663,655.16486,NaN,NaN"
1755587742193,/eeg,ffffff,"766.77655,32.234432,423.88278,698.68134,NaN,NaN"
1755587742193,/eeg,ffffff,"780.87915,105.567764,452.89377,725.6777,NaN,NaN"
1755587742193,/eeg,ffffff,"845.7509,308.64468,563.69965,743.4066,NaN,NaN"
1755587742193,/eeg,ffffff,"852.6007,381.5751,580.6227,736.9597,NaN,NaN"
1755587742193,/eeg,ffffff,"853.00366,141.8315,419.0476,739.7802,NaN,NaN"
1755587742193,/eeg,ffffff,"893.2967,108.388275,414.21246,732.52747,NaN,NaN"
1755587742193,/eeg,ffffff,"906.1905,612.4542,692.23444,734.94507,NaN,NaN"
1755587742194,/eeg,ffffff,"926.7399,803.8461,723.663,782.8938,NaN,NaN"
1755587742195,/eeg,ffffff,"950.5128,608.4249,637.03296,791.75824,NaN,NaN"
1755587742195,/eeg,ffffff,"967.03296,753.8828,746.2271,809.89014,NaN,NaN"
1755587742195,/eeg,ffffff,"976.30035,965.82416,786.52014,825.6044,NaN,NaN"
1755587742195,/ppg,fff,"NaN,1.22646376E8,NaN"
1755587742196,/ppg,fff,"NaN,1.22629448E8,NaN"
1755587742197,/ppg,fff,"NaN,1.22635088E8,NaN"
1755587742197,/ppg,fff,"NaN,1.22625424E8,NaN"
1755587742197,/ppg,fff,"NaN,1.22626224E8,NaN"
1755587742197,/ppg,fff,"NaN,1.22668128E8,NaN"
1755587742223,/acc,fff,"0.3671875,0.29101562,1.0056763"
1755587742223,/acc,fff,"0.39819336,0.3128662,1.0037842"
1755587742223,/acc,fff,"0.43811035,0.3170166,0.99920654"
1755587742245,/eeg,ffffff,"972.674,954.94507,705.9341,815.5311,NaN,NaN"
1755587742245,/eeg,ffffff,"937.2161,807.47253,626.9597,788.1319,NaN,NaN"
1755587742246,/eeg,ffffff,"936.0073,907.8022,713.5897,777.6557,NaN,NaN"
1755587742246,/eeg,ffffff,"938.8278,1143.1135,840.10986,800.2198,NaN,NaN"
1755587742246,/eeg,ffffff,"875.56775,1085.0916,788.5348,809.4872,NaN,NaN"
1755587742247,/eeg,ffffff,"853.8095,661.6117,610.0366,838.0952,NaN,NaN"
1755587742247,/eeg,ffffff,"861.06226,418.24176,528.24176,838.9011,NaN,NaN"
1755587742247,/eeg,ffffff,"833.2601,607.619,595.9341,842.9304,NaN,NaN"
1755587742247,/eeg,ffffff,"827.2161,553.22345,513.73627,850.989,NaN,NaN"
1755587742248,/eeg,ffffff,"783.2967,163.58974,372.30768,840.10986,NaN,NaN"
1755587742248,/eeg,ffffff,"680.54944,202.674,452.49084,814.3223,NaN,NaN"
1755587742249,/eeg,ffffff,"681.3553,309.45056,466.1905,823.9927,NaN,NaN"
1755587742293,/acc,fff,"0.36602783,0.27825928,1.4508667"
1755587742294,/acc,fff,"0.47424316,0.3199463,1.2404175"
1755587742295,/acc,fff,"0.3897705,0.27868652,1.138794"
1755587742295,/eeg,ffffff,"746.63007,105.970695,339.67032,859.45056,NaN,NaN"
1755587742299,/eeg,ffffff,"735.7509,0.0,212.34433,837.28937,NaN,NaN"
1755587742299,/eeg,ffffff,"758.315,1.2087913,268.35165,840.10986,NaN,NaN"
1755587742299,/eeg,ffffff,"828.4249,10.07326,423.47986,859.0476,NaN,NaN"
1755587742299,/eeg,ffffff,"850.18317,29.41392,429.5238,858.6447,NaN,NaN"
1755587742299,/eeg,ffffff,"823.9927,0.0,456.52014,843.3333,NaN,NaN"
1755587742299,/eeg,ffffff,"751.06226,206.30037,824.7985,767.1795,NaN,NaN"
1755587742299,/eeg,ffffff,"527.8388,960.18317,1148.3517,573.36993,NaN,NaN"
1755587742299,/eeg,ffffff,"155.93407,961.39197,1036.337,229.67033,NaN,NaN"
1755587742299,/eeg,ffffff,"0.0,827.2161,1007.326,8.864469,NaN,NaN"
1755587742300,/eeg,ffffff,"8.864469,1287.7656,992.4176,2.8205128,NaN,NaN"
1755587742308,/eeg,ffffff,"1.2087913,1046.4103,585.05493,4.029304,NaN,NaN"
1755587742308,/ppg,fff,"NaN,1.22643152E8,NaN"
1755587742308,/ppg,fff,"NaN,1.22641536E8,NaN"
1755587742308,/ppg,fff,"NaN,1.2265524E8,NaN"
1755587742308,/ppg,fff,"NaN,1.22661688E8,NaN"
1755587742308,/ppg,fff,"NaN,1.2266652E8,NaN"
1755587742308,/ppg,fff,"NaN,1.22654432E8,NaN"
1755587742308,/drlref,ff,"1610109.9,1599633.8"
1755587742308,/drlref,ff,"1609304.0,1598827.9"
1755587742308,/drlref,ff,"1609304.0,1598827.9"
1755587742308,/drlref,ff,"1609304.0,1599633.8"
1755587742308,/drlref,ff,"1609304.0,1599633.8"
1755587742308,/drlref,ff,"1610109.9,1599633.8"
1755587742331,/eeg,ffffff,"0.0,583.8461,373.9194,0.0,NaN,NaN"
1755587742331,/eeg,ffffff,"1.2087913,452.08792,422.67398,0.4029304,NaN,NaN"
1755587742331,/eeg,ffffff,"0.0,489.1575,504.46887,2.4175825,NaN,NaN"
1755587742331,/eeg,ffffff,"10.07326,384.79852,556.04395,67.289375,NaN,NaN"
1755587742331,/eeg,ffffff,"58.424908,232.49084,641.8681,168.02197,NaN,NaN"
1755587742331,/eeg,ffffff,"103.553116,276.41025,859.45056,221.20879,NaN,NaN"
1755587742332,/eeg,ffffff,"153.51648,452.49084,943.2601,256.26373,NaN,NaN"
1755587742332,/eeg,ffffff,"193.4066,692.6374,980.7326,297.76556,NaN,NaN"
1755587742332,/eeg,ffffff,"202.27106,421.86813,854.61536,323.95605,NaN,NaN"
1755587742339,/eeg,ffffff,"257.47253,539.12085,880.40295,351.75824,NaN,NaN"
1755587742339,/eeg,ffffff,"319.92673,1054.4689,997.6557,392.45422,NaN,NaN"
1755587742339,/eeg,ffffff,"344.5055,740.58606,821.978,442.82053,NaN,NaN"
1755587742361,/acc,fff,"0.45141602,0.32000732,1.1331177"
1755587742361,/acc,fff,"0.40045166,0.2998047,1.0023193"
1755587742361,/acc,fff,"0.38250732,0.33874512,0.9581909"
1755587742377,/eeg,ffffff,"397.28937,226.44688,643.47986,520.989,NaN,NaN"
1755587742378,/eeg,ffffff,"444.0293,545.16486,883.6264,570.54944,NaN,NaN"
1755587742379,/eeg,ffffff,"497.21613,916.26373,1033.5165,610.0366,NaN,NaN"
1755587742379,/eeg,ffffff,"579.011,672.49084,924.7253,663.22345,NaN,NaN"
1755587742379,/eeg,ffffff,"628.97437,662.8205,958.97437,665.2381,NaN,NaN"
1755587742379,/eeg,ffffff,"645.09155,777.6557,1001.28204,678.93774,NaN,NaN"
1755587742380,/eeg,ffffff,"674.10254,749.0476,1005.31134,680.14655,NaN,NaN"
1755587742381,/eeg,ffffff,"707.5458,396.88644,800.6227,695.4579,NaN,NaN"
1755587742381,/eeg,ffffff,"725.6777,248.20512,733.73627,778.0586,NaN,NaN"
1755587742483,/eeg,ffffff,"819.5604,1144.7252,1075.4213,826.8132,NaN,NaN"
1755587742483,/eeg,ffffff,"897.326,819.15753,1004.5055,853.00366,NaN,NaN"
1755587742483,/ppg,fff,"NaN,1.22707616E8,NaN"
1755587742483,/ppg,fff,"NaN,1.22736632E8,NaN"
1755587742485,/ppg,fff,"NaN,1.2272132E8,NaN"
1755587742485,/ppg,fff,"NaN,1.22703592E8,NaN"
1755587742485,/ppg,fff,"NaN,1.22623E8,NaN"
1755587742485,/ppg,fff,"NaN,1.22613336E8,NaN"
1755587742485,/acc,fff,"0.34228516,0.36889648,0.87628174"
1755587742485,/acc,fff,"0.31549072,0.4053955,0.82751465"
1755587742485,/acc,fff,"0.2546997,0.4124756,0.9413452"
1755587742485,/eeg,ffffff,"920.696,718.4249,1001.685,806.26373,NaN,NaN"
1755587742485,/eeg,ffffff,"917.8755,950.5128,1024.652,799.81683,NaN,NaN"
1755587742485,/eeg,ffffff,"903.36993,915.8608,990.40295,853.4066,NaN,NaN"
1755587742485,/eeg,ffffff,"856.63007,666.8498,935.6044,873.95605,NaN,NaN"
1755587742485,/eeg,ffffff,"863.47986,585.4579,918.68134,889.2674,NaN,NaN"
1755587742485,/eeg,ffffff,"909.41394,599.9634,949.304,876.3736,NaN,NaN"
1755587742485,/eeg,ffffff,"924.7253,588.68134,980.7326,860.2564,NaN,NaN"
1755587742485,/eeg,ffffff,"938.4249,253.44322,811.0989,865.09155,NaN,NaN"
1755587742485,/eeg,ffffff,"969.85345,476.66666,911.02563,864.2857,NaN,NaN"
1755587742485,/eeg,ffffff,"994.0293,1147.9487,1143.1135,850.989,NaN,NaN"
1755587742485,/eeg,ffffff,"995.2381,1141.0989,1120.5494,862.674,NaN,NaN"
1755587742485,/eeg,ffffff,"1012.96704,1113.2968,1134.652,890.87915,NaN,NaN"
1755587742485,/acc,fff,"0.25360107,0.4208374,0.894104"
1755587742485,/acc,fff,"0.23468018,0.42333984,0.8323364"
1755587742485,/acc,fff,"0.21514893,0.42077637,0.8422241"
1755587742485,/eeg,ffffff,"1048.4249,1514.2124,1212.8206,921.0989,NaN,NaN"
1755587742485,/eeg,ffffff,"1047.619,1650.0,1230.9524,918.2784,NaN,NaN"
1755587742486,/eeg,ffffff,"1036.7399,1475.9341,1168.9011,895.31134,NaN,NaN"
1755587742486,/eeg,ffffff,"1059.7069,1445.3114,1165.2748,948.9011,NaN,NaN"
1755587742486,/eeg,ffffff,"1017.3993,1624.6154,1226.5201,965.42126,NaN,NaN"
1755587742486,/eeg,ffffff,"994.43225,1574.249,1191.8682,953.73627,NaN,NaN"
1755587742486,/eeg,ffffff,"1033.9194,1283.7362,1112.4908,994.0293,NaN,NaN"
1755587742486,/eeg,ffffff,"1012.1612,1224.5055,1139.0842,996.8498,NaN,NaN"
1755587742486,/eeg,ffffff,"1004.10254,1615.751,1263.9927,989.19415,NaN,NaN"
1755587742486,/eeg,ffffff,"992.4176,1633.4799,1253.9194,967.4359,NaN,NaN"
1755587742486,/eeg,ffffff,"963.8095,1585.9341,1251.9048,975.4945,NaN,NaN"
1755587742486,/eeg,ffffff,"965.42126,1613.7362,1281.3187,1003.69965,NaN,NaN"
1755587742486,/ppg,fff,"NaN,1.22610912E8,NaN"
1755587742486,/ppg,fff,"NaN,1.22572232E8,NaN"
1755587742486,/ppg,fff,"NaN,1.2261172E8,NaN"
1755587742486,/ppg,fff,"NaN,1.22652016E8,NaN"
1755587742486,/ppg,fff,"NaN,1.2258352E8,NaN"
1755587742486,/ppg,fff,"NaN,1.22580296E8,NaN"
1755587742510,/drlref,ff,"1610109.9,1599633.8"
1755587742510,/drlref,ff,"1609304.0,1598827.9"
1755587742510,/drlref,ff,"1609304.0,1598827.9"
1755587742510,/drlref,ff,"1608498.1,1598827.9"
1755587742510,/drlref,ff,"1608498.1,1598827.9"
1755587742510,/drlref,ff,"1608498.1,1598827.9"
1755587742510,/acc,fff,"0.22277832,0.41833496,0.8222046"
1755587742510,/acc,fff,"0.20440674,0.40911865,0.8088989"
1755587742511,/acc,fff,"0.19262695,0.4031372,0.7764282"
1755587742529,/eeg,ffffff,"922.71063,1627.8389,1281.3187,963.4066,NaN,NaN"
1755587742529,/eeg,ffffff,"909.81683,1604.0659,1228.1318,999.2674,NaN,NaN"
1755587742529,/eeg,ffffff,"881.6117,1562.5641,1218.4615,1007.326,NaN,NaN"
1755587742529,/eeg,ffffff,"878.3883,1595.2014,1268.4249,992.4176,NaN,NaN"
1755587742529,/eeg,ffffff,"906.5934,1648.7913,1234.5787,1009.7436,NaN,NaN"
1755587742530,/eeg,ffffff,"902.96704,1465.8608,1123.37,1005.7143,NaN,NaN"
1755587742530,/eeg,ffffff,"904.57874,1160.4396,1058.4982,1014.17584,NaN,NaN"
1755587742530,/eeg,ffffff,"924.3223,1247.8755,1100.0,1030.2931,NaN,NaN"
1755587742530,/eeg,ffffff,"923.5165,1569.8169,1142.7106,1006.52014,NaN,NaN"
1755587742530,/eeg,ffffff,"895.31134,1448.1318,1062.9304,989.19415,NaN,NaN"
1755587742531,/eeg,ffffff,"857.4359,635.42126,853.00366,1018.20514,NaN,NaN"
1755587742531,/eeg,ffffff,"919.0842,802.23444,956.9597,1012.5641,NaN,NaN"
1755587742576,/eeg,ffffff,"1008.93774,1451.7583,1141.0989,1010.9524,NaN,NaN"
1755587742576,/eeg,ffffff,"985.9707,1022.23444,890.07324,1039.9634,NaN,NaN"
1755587742576,/eeg,ffffff,"968.6447,450.87912,716.8132,1037.1428,NaN,NaN"
1755587742576,/eeg,ffffff,"975.09155,628.1685,890.87915,1005.7143,NaN,NaN"
1755587742576,/eeg,ffffff,"951.7216,808.68134,970.2564,1011.3553,NaN,NaN"
1755587742576,/eeg,ffffff,"944.87177,391.64835,682.1612,1022.23444,NaN,NaN"
1755587742576,/eeg,ffffff,"935.6044,0.0,413.4066,1008.1319,NaN,NaN"
1755587742576,/eeg,ffffff,"888.86444,194.21245,599.5604,992.8205,NaN,NaN"
1755587742576,/eeg,ffffff,"892.8938,228.46153,581.02563,997.6557,NaN,NaN"
1755587742576,/eeg,ffffff,"938.4249,47.545788,473.84616,989.19415,NaN,NaN"
1755587742576,/eeg,ffffff,"944.4689,0.0,444.43222,973.8828,NaN,NaN"
1755587742576,/eeg,ffffff,"914.2491,5.6410255,439.59708,1016.99634,NaN,NaN"
1755587742576,/ppg,fff,"NaN,1.22525496E8,NaN"
1755587742576,/ppg,fff,"NaN,1.22531944E8,NaN"
1755587742576,/ppg,fff,"NaN,1.2245216E8,NaN"
1755587742576,/ppg,fff,"NaN,1.22390912E8,NaN"
1755587742577,/ppg,fff,"NaN,1.2231436E8,NaN"
1755587742577,/ppg,fff,"NaN,1.22317584E8,NaN"
1755587742577,/acc,fff,"0.21832275,0.40075684,0.7235718"
1755587742577,/acc,fff,"0.25476074,0.4076538,0.7369995"
1755587742577,/acc,fff,"0.2972412,0.4309082,0.7315674"
1755587742622,/eeg,ffffff,"929.15753,0.0,420.65933,1003.2967,NaN,NaN"
1755587742623,/eeg,ffffff,"963.00366,0.0,323.5531,963.00366,NaN,NaN"
1755587742623,/eeg,ffffff,"977.9121,0.0,287.69232,960.989,NaN,NaN"
1755587742623,/eeg,ffffff,"988.3883,0.0,287.69232,994.43225,NaN,NaN"
1755587742623,/eeg,ffffff,"983.95605,0.0,238.5348,1018.60803,NaN,NaN"
1755587742623,/eeg,ffffff,"985.56775,0.0,172.05128,1009.34064,NaN,NaN"
1755587742623,/eeg,ffffff,"987.98535,0.0,143.44322,1005.31134,NaN,NaN"
1755587742623,/eeg,ffffff,"988.3883,0.0,124.908424,995.64105,NaN,NaN"
1755587742623,/eeg,ffffff,"1004.5055,0.0,101.94139,1016.99634,NaN,NaN"
1755587742623,/eeg,ffffff,"1000.07324,0.0,132.16118,1027.4725,NaN,NaN"
1755587742623,/eeg,ffffff,"999.2674,0.0,186.9597,995.2381,NaN,NaN"
1755587742624,/eeg,ffffff,"1023.8461,0.0,184.54213,987.98535,NaN,NaN"
1755587742624,/acc,fff,"0.3114624,0.43408203,0.7138672"
1755587742624,/acc,fff,"0.29541016,0.41851807,0.7423096"
1755587742624,/acc,fff,"0.28320312,0.3991089,0.75024414"
1755587742673,/eeg,ffffff,"1041.978,0.0,105.16483,1002.49084,NaN,NaN"
1755587742673,/eeg,ffffff,"1046.0073,0.0,140.21979,1026.6666,NaN,NaN"
1755587742673,/eeg,ffffff,"1023.44324,0.0,288.9011,1031.0989,NaN,NaN"
1755587742673,/eeg,ffffff,"989.19415,0.0,287.69232,1004.90845,NaN,NaN"
1755587742673,/eeg,ffffff,"1002.49084,0.0,293.73627,1009.7436,NaN,NaN"
1755587742673,/eeg,ffffff,"1053.2601,0.0,355.78754,1040.3663,NaN,NaN"
1755587742673,/eeg,ffffff,"1083.8828,0.0,407.36264,1016.99634,NaN,NaN"
1755587742673,/eeg,ffffff,"1099.597,0.0,509.70697,994.0293,NaN,NaN"
1755587742673,/eeg,ffffff,"1129.011,0.0,351.75824,1057.6923,NaN,NaN"
1755587742673,/eeg,ffffff,"1102.8206,0.0,345.31134,1046.4103,NaN,NaN"
1755587742673,/eeg,ffffff,"1068.9744,0.0,635.42126,1010.9524,NaN,NaN"
1755587742673,/eeg,ffffff,"1070.586,0.0,601.1722,1072.6007,NaN,NaN"
1755587742673,/ppg,fff,"NaN,1.22290992E8,NaN"
1755587742674,/ppg,fff,"NaN,1.22224104E8,NaN"
1755587742674,/ppg,fff,"NaN,1.22169304E8,NaN"
1755587742674,/ppg,fff,"NaN,1.22179784E8,NaN"
1755587742674,/ppg,fff,"NaN,1.22178976E8,NaN"
1755587742674,/ppg,fff,"NaN,1.22164472E8,NaN"
1755587742694,/acc,fff,"0.25146484,0.3758545,0.8135376"
1755587742694,/acc,fff,"0.21502686,0.3418579,0.90148926"
1755587742694,/acc,fff,"0.20678711,0.31488037,0.9154663"
1755587742717,/eeg,ffffff,"1070.1831,0.0,541.9414,1066.9597,NaN,NaN"
1755587742717,/eeg,ffffff,"1057.2894,0.0,593.1135,1048.022,NaN,NaN"
1755587742717,/eeg,ffffff,"1034.7252,0.0,669.67035,1067.7656,NaN,NaN"
1755587742717,/eeg,ffffff,"1026.6666,0.0,607.2161,1049.2307,NaN,NaN"
1755587742717,/eeg,ffffff,"1035.5311,0.0,491.5751,1030.6959,NaN,NaN"
1755587742717,/eeg,ffffff,"1037.1428,0.0,467.39926,1032.7106,NaN,NaN"
1755587742717,/eeg,ffffff,"1021.8315,0.0,495.6044,1040.3663,NaN,NaN"
1755587742717,/eeg,ffffff,"993.6264,0.0,481.0989,1037.9487,NaN,NaN"
1755587742717,/eeg,ffffff,"1002.0879,0.0,367.87546,1041.5751,NaN,NaN"
1755587742717,/eeg,ffffff,"1007.326,0.0,437.17947,1043.9927,NaN,NaN"
1755587742717,/eeg,ffffff,"1019.011,0.0,523.00366,1044.7986,NaN,NaN"
1755587742717,/eeg,ffffff,"1052.0513,0.0,387.61905,1065.348,NaN,NaN"
1755587742717,/drlref,ff,"1608498.1,1598827.9"
1755587742717,/drlref,ff,"1608498.1,1599633.8"
1755587742717,/drlref,ff,"1609304.0,1599633.8"
1755587742717,/drlref,ff,"1610109.9,1599633.8"
1755587742717,/drlref,ff,"1609304.0,1599633.8"
1755587742717,/drlref,ff,"1610109.9,1598827.9"
1755587742737,/acc,fff,"0.23138428,0.30133057,0.87719727"
1755587742737,/acc,fff,"0.25787354,0.3093872,0.8632202"
1755587742737,/acc,fff,"0.2675171,0.31365967,0.8514404"
1755587742759,/eeg,ffffff,"1064.1392,0.0,295.348,1057.2894,NaN,NaN"
1755587742759,/eeg,ffffff,"1070.1831,0.0,371.0989,1048.4249,NaN,NaN"
1755587742759,/eeg,ffffff,"1082.674,0.0,482.71063,1045.2014,NaN,NaN"
1755587742759,/eeg,ffffff,"1044.7986,0.0,550.40295,1041.1721,NaN,NaN"
1755587742759,/eeg,ffffff,"986.77655,10.879121,578.20514,1057.6923,NaN,NaN"
1755587742759,/eeg,ffffff,"1014.9817,0.0,620.5128,1060.9158,NaN,NaN"
1755587742760,/eeg,ffffff,"1058.4982,68.49817,833.2601,1046.8132,NaN,NaN"
1755587742760,/eeg,ffffff,"1086.3004,84.212456,802.23444,1063.3334,NaN,NaN"
1755587742760,/eeg,ffffff,"1058.9011,72.52747,689.81683,1073.4066,NaN,NaN"
1755587742760,/eeg,ffffff,"1024.652,245.38461,931.978,1067.3627,NaN,NaN"
1755587742760,/eeg,ffffff,"1027.0696,311.4652,906.1905,1097.5824,NaN,NaN"
1755587742760,/eeg,ffffff,"1009.7436,176.88644,823.5897,1108.0586,NaN,NaN"
1755587742760,/ppg,fff,"NaN,1.22205568E8,NaN"
1755587742760,/ppg,fff,"NaN,1.22191064E8,NaN"
1755587742760,/ppg,fff,"NaN,1.2214916E8,NaN"
1755587742760,/ppg,fff,"NaN,1.22114504E8,NaN"
1755587742763,/ppg,fff,"NaN,1.22075824E8,NaN"
1755587742763,/ppg,fff,"NaN,1.22044392E8,NaN"
1755587742827,/eeg,ffffff,"955.7509,408.57144,923.1135,1091.5385,NaN,NaN"
1755587742827,/eeg,ffffff,"932.381,681.75824,990.0,1056.4835,NaN,NaN"
1755587742828,/eeg,ffffff,"983.5531,613.2601,964.21246,1060.9158,NaN,NaN"
1755587742828,/eeg,ffffff,"1005.7143,573.36993,990.40295,1081.0623,NaN,NaN"
1755587742828,/eeg,ffffff,"977.1062,605.2015,1015.38464,1081.8682,NaN,NaN"
1755587742829,/eeg,ffffff,"909.41394,606.8132,1003.69965,1083.4799,NaN,NaN"
1755587742829,/eeg,ffffff,"909.011,478.6813,959.3773,1050.4396,NaN,NaN"
1755587742830,/eeg,ffffff,"957.3626,250.21979,851.79486,1042.7839,NaN,NaN"
1755587742831,/eeg,ffffff,"951.7216,591.9048,951.31866,1060.9158,NaN,NaN"
1755587742831,/eeg,ffffff,"943.2601,1050.8425,1089.5238,1066.1538,NaN,NaN"
1755587742831,/eeg,ffffff,"964.61536,763.95605,918.2784,1076.227,NaN,NaN"
1755587742832,/eeg,ffffff,"972.27106,200.25641,689.41394,1064.9451,NaN,NaN"
1755587742854,/acc,fff,"0.29571533,0.33807373,0.835022"
1755587742855,/acc,fff,"0.3045044,0.35284424,0.90057373"
1755587742855,/acc,fff,"0.36132812,0.36224365,0.9293213"
1755587742878,/eeg,ffffff,"961.79486,444.0293,873.1502,1055.2748,NaN,NaN"
1755587742879,/eeg,ffffff,"956.1539,817.5458,997.25275,1072.6007,NaN,NaN"
1755587742880,/eeg,ffffff,"960.18317,518.1685,812.3077,1076.227,NaN,NaN"
1755587742880,/eeg,ffffff,"977.9121,288.49817,616.8865,1050.4396,NaN,NaN"
1755587742884,/eeg,ffffff,"1003.69965,324.7619,554.0293,1026.2638,NaN,NaN"
1755587742884,/eeg,ffffff,"1006.52014,95.49451,449.2674,1058.4982,NaN,NaN"
1755587742884,/eeg,ffffff,"998.0586,0.0,300.18314,1082.2711,NaN,NaN"
1755587742884,/eeg,ffffff,"1028.6813,1.2087913,297.36264,1064.1392,NaN,NaN"
1755587742884,/eeg,ffffff,"1002.0879,29.81685,461.75824,1058.9011,NaN,NaN"
1755587742884,/eeg,ffffff,"982.74725,85.82417,496.8132,1054.8718,NaN,NaN"
1755587742884,/eeg,ffffff,"1000.4762,45.128204,413.4066,1026.2638,NaN,NaN"
1755587742885,/eeg,ffffff,"998.0586,11.282051,427.10623,1002.49084,NaN,NaN"
1755587742886,/ppg,fff,"NaN,1.22069376E8,NaN"
1755587742887,/ppg,fff,"NaN,1.21955752E8,NaN"
1755587742887,/ppg,fff,"NaN,1.21960584E8,NaN"
1755587742887,/ppg,fff,"NaN,1.22013776E8,NaN"
1755587742888,/ppg,fff,"NaN,1.21930768E8,NaN"
1755587742888,/ppg,fff,"NaN,1.21902568E8,NaN"
1755587742889,/acc,fff,"0.36206055,0.37042236,1.2857666"
1755587742889,/acc,fff,"0.41784668,0.3939209,1.2784424"
1755587742889,/acc,fff,"0.42877197,0.40856934,1.0791016"
1755587742912,/eeg,ffffff,"1006.9231,65.27473,487.14285,968.6447,NaN,NaN"
1755587742912,/eeg,ffffff,"914.65204,213.95604,535.4945,912.6374,NaN,NaN"
1755587742912,/eeg,ffffff,"759.5238,111.611725,327.58243,827.2161,NaN,NaN"
1755587742912,/eeg,ffffff,"735.7509,0.0,234.90843,739.3773,NaN,NaN"
1755587742912,/eeg,ffffff,"768.3883,6.4468865,311.86813,698.2784,NaN,NaN"
1755587742913,/eeg,ffffff,"737.76556,0.4029304,255.05495,655.9707,NaN,NaN"
1755587742913,/eeg,ffffff,"746.63007,0.0,166.81319,662.4176,NaN,NaN"
1755587742913,/eeg,ffffff,"809.0842,0.0,114.029305,691.8315,NaN,NaN"
1755587742913,/eeg,ffffff,"871.13556,0.0,149.48718,699.89014,NaN,NaN"
1755587742913,/eeg,ffffff,"923.1135,0.0,92.271065,734.94507,NaN,NaN"
1755587742913,/eeg,ffffff,"985.16486,0.0,79.37729,757.9121,NaN,NaN"
1755587742913,/eeg,ffffff,"1056.4835,0.0,101.94139,812.3077,NaN,NaN"
1755587742938,/acc,fff,"0.4578247,0.44940186,0.9564209"
1755587742938,/acc,fff,"0.430542,0.44140625,0.84454346"
1755587742938,/acc,fff,"0.44281006,0.45037842,0.76782227"
1755587742938,/drlref,ff,"1610109.9,1598827.9"
1755587742938,/drlref,ff,"1610109.9,1598827.9"
1755587742938,/drlref,ff,"1610109.9,1599633.8"
1755587742938,/drlref,ff,"1610915.8,1599633.8"
1755587742938,/drlref,ff,"1610915.8,1599633.8"
1755587742938,/drlref,ff,"1610915.8,1599633.8"
1755587743060,/eeg,ffffff,"1043.5897,0.0,36.263737,788.93774,NaN,NaN"
1755587743060,/eeg,ffffff,"1128.608,0.0,17.326008,790.54944,NaN,NaN"
1755587743060,/eeg,ffffff,"1245.8608,0.0,44.322346,782.49084,NaN,NaN"
1755587743060,/eeg,ffffff,"1297.033,0.0,22.967033,813.5165,NaN,NaN"
1755587743060,/eeg,ffffff,"1394.5421,0.0,3.2234433,873.1502,NaN,NaN"
1755587743060,/eeg,ffffff,"1464.249,0.0,8.058608,844.94507,NaN,NaN"
1755587743060,/eeg,ffffff,"1492.0513,0.0,22.161173,832.4542,NaN,NaN"
1755587743060,/eeg,ffffff,"1504.1392,0.0,20.14652,863.47986,NaN,NaN"
1755587743060,/eeg,ffffff,"1542.8206,0.0,13.296703,893.69965,NaN,NaN"
1755587743060,/eeg,ffffff,"1572.2344,0.0,24.175825,869.5238,NaN,NaN"
1755587743060,/eeg,ffffff,"1535.9707,0.0,23.369963,834.87177,NaN,NaN"
1755587743060,/ppg,fff,"NaN,1.21914656E8,NaN"
1755587743060,/ppg,fff,"NaN,1.21895312E8,NaN"
1755587743060,/ppg,fff,"NaN,1.21875968E8,NaN"
1755587743060,/ppg,fff,"NaN,1.21900952E8,NaN"
1755587743060,/ppg,fff,"NaN,1.21963E8,NaN"
1755587743060,/ppg,fff,"NaN,1.21948496E8,NaN"
1755587743061,/acc,fff,"0.37261963,0.40576172,0.72766113"
1755587743061,/acc,fff,"0.3668213,0.3965454,0.88427734"
1755587743061,/acc,fff,"0.442688,0.37078857,0.8115845"
1755587743061,/eeg,ffffff,"1563.37,0.0,5.6410255,850.989,NaN,NaN"
1755587743061,/eeg,ffffff,"1580.6959,0.0,2.014652,840.9158,NaN,NaN"
1755587743061,/eeg,ffffff,"1565.7876,0.0,4.029304,794.17584,NaN,NaN"
1755587743061,/eeg,ffffff,"1567.3993,0.0,12.087913,815.9341,NaN,NaN"
