timestamps,eeg_1,eeg_2,eeg_3,eeg_4
1755823268.5893471,-83.49609375,-25.390625,3.90625,-78.61328125
1755823268.5931003,-86.9140625,-30.2734375,15.625,-79.58984375
1755823268.5968535,-42.96875,-20.01953125,16.6015625,-59.5703125
1755823268.600607,-49.31640625,-24.4140625,16.6015625,-39.55078125
1755823268.6043603,-57.12890625,-21.97265625,2.44140625,-50.29296875
1755823268.6081135,-73.2421875,-29.78515625,3.41796875,-78.61328125
1755823268.6118667,-49.8046875,-41.9921875,9.765625,-61.03515625
1755823268.61562,-21.97265625,-32.2265625,13.671875,-49.31640625
1755823268.619373,-36.62109375,-31.73828125,-2.9296875,-59.08203125
1755823268.6231265,-56.640625,-39.55078125,-20.99609375,-55.6640625
1755823268.62688,-21.97265625,-42.96875,-9.27734375,-50.78125
1755823268.630633,-21.484375,-37.59765625,11.71875,-49.31640625
1755823268.6344404,-63.96484375,-23.92578125,16.11328125,-51.7578125
1755823268.6382475,-59.08203125,-10.7421875,20.99609375,-39.55078125
1755823268.642055,-59.08203125,-12.6953125,25.390625,-38.0859375
1755823268.645862,-40.0390625,-13.671875,-1.46484375,-44.921875
1755823268.6496694,-39.55078125,-2.9296875,-11.71875,-43.45703125
1755823268.6534767,-43.9453125,-14.16015625,13.671875,-44.921875
1755823268.657284,-28.80859375,-23.4375,37.59765625,-41.50390625
1755823268.661091,-36.1328125,-26.3671875,16.11328125,-41.015625
1755823268.6648984,-25.390625,-40.0390625,-4.39453125,-37.59765625
1755823268.6687057,-46.875,-40.52734375,9.27734375,-40.0390625
1755823268.672513,-75.1953125,-19.53125,6.8359375,-69.3359375
1755823268.6763203,-53.7109375,-7.8125,9.765625,-70.3125
1755823268.6800516,-23.92578125,-21.484375,19.53125,-47.36328125
1755823268.6837828,-54.6875,-23.92578125,15.625,-53.7109375
1755823268.6875138,-89.35546875,-14.6484375,8.30078125,-64.94140625
1755823268.691245,-69.3359375,-23.92578125,7.32421875,-49.8046875
1755823268.6949763,-34.66796875,-25.87890625,6.34765625,-17.578125
1755823268.6987076,-40.52734375,-12.6953125,5.859375,-33.69140625
1755823268.7024388,-78.61328125,-14.16015625,6.34765625,-78.125
1755823268.70617,-75.1953125,-25.390625,15.625,-79.1015625
1755823268.709901,-29.78515625,-39.0625,20.99609375,-47.8515625
1755823268.7136323,-63.96484375,-37.59765625,1.46484375,-40.52734375
1755823268.7173636,-91.796875,-34.66796875,2.9296875,-64.94140625
1755823268.7210948,-79.58984375,-41.9921875,12.6953125,-62.5
1755823268.724866,-70.80078125,-13.18359375,14.16015625,-45.8984375
1755823268.728637,-52.24609375,-8.7890625,17.578125,-46.875
1755823268.732408,-59.08203125,-26.85546875,11.23046875,-71.2890625
1755823268.736179,-85.9375,-24.4140625,-13.671875,-83.984375
1755823268.7399502,-59.5703125,-19.04296875,-17.578125,-55.6640625
1755823268.7437215,-41.50390625,-23.92578125,26.3671875,-37.109375
1755823268.7474926,-62.5,-23.92578125,45.41015625,-47.36328125
1755823268.7512636,-67.87109375,-24.90234375,46.38671875,-74.21875
1755823268.7550347,-80.56640625,-35.64453125,45.41015625,-54.6875
1755823268.7588058,-64.453125,-16.6015625,25.87890625,-32.71484375
1755823268.7625768,-62.98828125,-5.37109375,17.578125,-59.08203125
1755823268.766348,-76.66015625,-20.5078125,31.25,-76.66015625
1755823268.770091,-77.1484375,-24.4140625,18.5546875,-70.3125
1755823268.773834,-54.19921875,-22.4609375,-7.8125,-53.22265625
1755823268.777577,-59.08203125,-33.203125,0.9765625,-51.7578125
1755823268.78132,-87.890625,-26.3671875,11.71875,-62.01171875
