timestamps,eeg_1,eeg_2,eeg_3,eeg_4
1755830242.043479,9.27734375,-89.35546875,-1000.0,-106.93359375
1755830242.0485735,-280.76171875,85.44921875,-1000.0,-225.09765625
1755830242.053668,-424.8046875,219.23828125,-995.1171875,-206.0546875
1755830242.0587623,-156.73828125,-139.6484375,-1000.0,-71.2890625
1755830242.0638566,-3.90625,-136.71875,-969.7265625,-80.56640625
1755830242.0689511,-219.7265625,304.6875,-900.87890625,-191.89453125
1755830242.0740457,-404.78515625,343.26171875,-970.703125,-199.21875
1755830242.07914,-215.33203125,-104.98046875,-1000.0,-58.59375
1755830242.0842342,23.4375,-394.53125,-988.76953125,-27.34375
1755830242.0893288,-144.04296875,176.7578125,-958.49609375,-201.66015625
1755830242.092908,-351.07421875,299.8046875,-988.28125,-201.66015625
1755830242.0964873,-311.5234375,40.52734375,-1000.0,-135.25390625
1755830242.100067,-55.17578125,95.21484375,-985.83984375,-85.9375
1755830242.103646,-2.9296875,125.0,-993.1640625,-102.05078125
1755830242.1072252,-258.30078125,114.74609375,-996.58203125,-147.4609375
1755830242.1108046,-317.87109375,-268.5546875,-1000.0,-79.58984375
1755830242.114384,-145.99609375,-175.78125,-968.75,-98.14453125
1755830242.117963,-46.875,418.9453125,-809.5703125,-150.390625
1755830242.1215425,-189.94140625,275.390625,-877.44140625,-113.76953125
1755830242.1251218,-349.12109375,-180.6640625,-1000.0,-101.07421875
1755830242.128701,-222.65625,-104.4921875,-1000.0,-109.375
1755830242.1322803,-28.3203125,276.3671875,-936.5234375,-128.41796875
1755830242.1371615,-125.0,225.5859375,-908.203125,-145.5078125
1755830242.1420429,-245.60546875,-665.0390625,-1000.0,-38.0859375
1755830242.1469245,-269.04296875,-678.22265625,-1000.0,-115.72265625
1755830242.1518056,-135.7421875,258.7890625,-956.54296875,-231.93359375
1755830242.1566868,-60.546875,190.4296875,-934.08203125,-129.39453125
1755830242.1615682,-286.62109375,-242.67578125,-1000.0,-119.62890625
1755830242.1664495,-348.14453125,-290.0390625,-1000.0,-156.25
1755830242.1713307,-125.0,30.76171875,-989.2578125,-155.2734375
1755830242.176212,-18.5546875,41.015625,-979.98046875,-124.0234375
1755830242.1810937,-249.0234375,-145.99609375,-996.58203125,-168.9453125
1755830242.1859746,-411.1328125,11.23046875,-1000.0,-234.86328125
1755830242.190856,-203.125,212.890625,-958.0078125,-204.58984375
1755830242.1946082,34.66796875,16.11328125,-944.3359375,-132.32421875
1755830242.1983607,-147.4609375,-611.81640625,-1000.0,-167.96875
1755830242.202113,-503.90625,-133.30078125,-1000.0,-353.515625
1755830242.2058654,-314.453125,333.49609375,-929.6875,-279.78515625
1755830242.2096176,-39.0625,223.14453125,-919.43359375,-199.70703125
1755830242.2133698,-130.859375,-11.23046875,-1000.0,-221.6796875
1755830242.2171223,-391.11328125,-55.17578125,-999.0234375,-266.11328125
1755830242.2208743,-350.5859375,171.875,-999.0234375,-245.60546875
1755830242.224627,-7.32421875,-283.69140625,-1000.0,-99.12109375
1755830242.2283792,-49.31640625,-430.6640625,-1000.0,-179.6875
1755830242.2321315,-392.08984375,171.875,-999.0234375,-336.42578125
1755830242.235884,-370.60546875,100.09765625,-1000.0,-236.328125
1755830242.2373211,-100.5859375,-59.08203125,-1000.0,-186.03515625
1755830242.2387586,-64.94140625,202.63671875,-953.61328125,-260.7421875
1755830242.2401958,-288.57421875,305.6640625,-963.8671875,-297.36328125
1755830242.241633,-359.86328125,-30.76171875,-1000.0,-211.9140625
1755830242.2430704,-151.3671875,-271.97265625,-998.53515625,-142.578125
1755830242.2445076,6.8359375,-125.48828125,-1000.0,-166.015625
1755830242.2459447,-193.359375,98.6328125,-1000.0,-243.1640625
1755830242.2473822,-363.28125,-19.04296875,-998.046875,-206.54296875
1755830242.2488194,-173.33984375,-630.859375,-1000.0,-91.30859375
1755830242.2502563,-79.58984375,-145.5078125,-972.65625,-227.05078125
1755830242.251694,-178.22265625,502.9296875,-956.0546875,-274.4140625
1755830242.2531312,-286.62109375,-156.25,-994.62890625,-144.04296875
1755830242.2593105,-275.87890625,-436.03515625,-1000.0,-142.578125
1755830242.2654898,-141.6015625,300.29296875,-930.6640625,-229.4921875
1755830242.2716694,-92.28515625,578.125,-851.5625,-207.03125
1755830242.2778487,-224.12109375,-182.6171875,-973.14453125,-112.3046875
1755830242.284028,-312.98828125,-526.85546875,-1000.0,-126.46484375
1755830242.2902074,-154.296875,-11.71875,-994.62890625,-171.38671875
1755830242.2963867,-19.04296875,189.453125,-1000.0,-164.0625
1755830242.302566,-168.9453125,-251.46484375,-999.51171875,-140.13671875
1755830242.3087454,-362.3046875,-426.7578125,-1000.0,-173.33984375
1755830242.314925,-263.18359375,262.20703125,-1000.0,-232.421875
1755830242.3211043,-6.34765625,357.421875,-979.4921875,-161.1328125
1755830242.3272836,-149.4140625,212.40234375,-990.234375,-177.734375
1755830242.3298335,-398.4375,186.5234375,-1000.0,-213.8671875
1755830242.3323836,-280.76171875,236.81640625,-998.53515625,-174.8046875
1755830242.3349338,3.41796875,197.265625,-988.28125,-115.72265625
1755830242.337484,-41.9921875,3.90625,-994.62890625,-133.7890625
1755830242.340034,-337.40234375,38.57421875,-1000.0,-217.28515625
1755830242.342584,-316.40625,-86.42578125,-994.62890625,-180.17578125
1755830242.345134,-42.48046875,-272.4609375,-1000.0,-106.93359375
