0,1,2,3,4,5,6,7
31.0,-157.71484375,-11.71875,25.390625,-170.8984375,0.0,1755739233.0183992,0.0
32.0,-132.8125,-26.85546875,-3.41796875,-148.4375,0.0,1755739233.020918,0.0
32.0,-138.671875,-46.875,-2.44140625,-140.13671875,0.0,1755739233.0234368,0.0
32.0,-138.671875,-55.17578125,24.4140625,-143.5546875,0.0,1755739233.0259557,0.0
32.0,-98.6328125,-31.73828125,24.4140625,-122.0703125,0.0,1755739233.0284743,0.0
32.0,-90.33203125,-2.9296875,5.37109375,-104.4921875,0.0,1755739233.030993,0.0
32.0,-108.3984375,-15.625,-3.90625,-98.6328125,0.0,1755739233.0335119,0.0
32.0,-99.609375,-50.29296875,-15.13671875,-103.02734375,0.0,1755739233.0360308,0.0
32.0,-84.9609375,-70.3125,-13.671875,-116.2109375,0.0,1755739233.0385494,0.0
32.0,-73.73046875,-43.9453125,8.7890625,-89.84375,0.0,1755739233.041068,0.0
32.0,-83.0078125,-13.671875,20.99609375,-81.54296875,0.0,1755739233.043587,0.0
32.0,-103.515625,-24.4140625,12.20703125,-100.5859375,0.0,1755739233.0461059,0.0
32.0,-89.35546875,-36.62109375,-7.8125,-92.28515625,0.0,1755739233.0486245,0.0
33.0,-62.5,-37.109375,-22.4609375,-77.63671875,0.0,1755739233.052378,0.0
33.0,-56.15234375,-64.453125,-29.296875,-58.10546875,0.0,1755739233.0561314,0.0
33.0,-64.453125,-44.921875,-24.90234375,-63.4765625,0.0,1755739233.0598848,0.0
33.0,-59.08203125,-22.94921875,-22.94921875,-71.2890625,0.0,1755739233.0636382,0.0
33.0,-33.203125,-43.9453125,-9.27734375,-51.26953125,0.0,1755739233.0673916,0.0
33.0,-17.578125,-49.31640625,15.13671875,-33.69140625,0.0,1755739233.071145,0.0
33.0,-43.45703125,-48.33984375,7.32421875,-54.19921875,0.0,1755739233.0748987,0.0
33.0,-48.828125,-46.38671875,-9.27734375,-71.2890625,0.0,1755739233.0786521,0.0
33.0,-13.671875,-46.875,1.46484375,-34.1796875,0.0,1755739233.0824056,0.0
33.0,-4.8828125,-49.8046875,1.953125,-12.6953125,0.0,1755739233.086159,0.0
33.0,-11.23046875,-39.0625,-11.23046875,-20.5078125,0.0,1755739233.0899124,0.0
33.0,-3.41796875,-34.66796875,-10.7421875,-25.87890625,0.0,1755739233.0936658,0.0
34.0,-13.671875,-48.828125,-13.671875,-30.2734375,0.0,1755739233.0985053,0.0
34.0,-13.671875,-55.17578125,-24.90234375,-22.94921875,0.0,1755739233.103345,0.0
34.0,9.27734375,-43.9453125,-32.2265625,-11.23046875,0.0,1755739233.1081843,0.0
34.0,1.953125,-44.43359375,-16.6015625,-23.4375,0.0,1755739233.1130238,0.0
34.0,4.39453125,-62.5,9.765625,-30.76171875,0.0,1755739233.1178632,0.0
34.0,5.859375,-35.15625,6.34765625,-18.5546875,0.0,1755739233.1227026,0.0
34.0,-2.9296875,-21.484375,-14.16015625,-10.7421875,0.0,1755739233.1275423,0.0
34.0,4.39453125,-39.55078125,-23.92578125,-7.32421875,0.0,1755739233.1323817,0.0
34.0,-5.37109375,-56.15234375,-19.04296875,-0.9765625,0.0,1755739233.137221,0.0
34.0,34.1796875,-62.01171875,10.7421875,6.34765625,0.0,1755739233.1420608,0.0
34.0,43.9453125,-45.41015625,21.484375,21.97265625,0.0,1755739233.1469002,0.0
34.0,-2.44140625,-40.52734375,-7.32421875,6.34765625,0.0,1755739233.1517396,0.0
35.0,-16.6015625,-50.29296875,-23.92578125,-18.06640625,0.0,1755739233.154389,0.0
35.0,-9.27734375,-39.55078125,-35.64453125,-2.44140625,0.0,1755739233.1570382,0.0
35.0,10.7421875,-25.87890625,-49.8046875,16.11328125,0.0,1755739233.1596875,0.0
35.0,7.32421875,-36.62109375,-35.15625,10.7421875,0.0,1755739233.162337,0.0
35.0,-16.6015625,-63.96484375,-2.44140625,-14.6484375,0.0,1755739233.1649864,0.0
35.0,-11.23046875,-86.9140625,-8.30078125,-17.578125,0.0,1755739233.1676357,0.0
35.0,20.99609375,-71.2890625,-28.3203125,4.39453125,0.0,1755739233.170285,0.0
35.0,21.484375,-49.31640625,-25.390625,1.953125,0.0,1755739233.1729343,0.0
35.0,-13.671875,-54.6875,-20.99609375,-26.3671875,0.0,1755739233.1755838,0.0
35.0,-15.625,-53.7109375,-18.5546875,-29.296875,0.0,1755739233.1782331,0.0
35.0,15.625,-48.828125,-29.296875,-0.48828125,0.0,1755739233.1808825,0.0
35.0,30.2734375,-41.015625,-32.71484375,7.8125,0.0,1755739233.1835318,0.0
36.0,-5.37109375,-36.1328125,-39.55078125,-14.6484375,0.0,1755739233.1885257,0.0
36.0,-21.484375,-42.48046875,-53.22265625,-20.01953125,0.0,1755739233.1935198,0.0
36.0,11.71875,-65.4296875,-45.8984375,-11.71875,0.0,1755739233.1985137,0.0
36.0,15.625,-83.0078125,-45.41015625,0.48828125,0.0,1755739233.2035077,0.0
36.0,-7.8125,-63.96484375,-33.69140625,-10.7421875,0.0,1755739233.2085018,0.0
36.0,-21.484375,-48.828125,-19.04296875,-52.734375,0.0,1755739233.2134957,0.0
36.0,-21.97265625,-47.36328125,-18.5546875,-44.921875,0.0,1755739233.2184896,0.0
36.0,-8.7890625,-43.45703125,-23.4375,-22.4609375,0.0,1755739233.2234838,0.0
36.0,-11.23046875,-55.6640625,-35.64453125,-33.203125,0.0,1755739233.2284777,0.0
36.0,-30.76171875,-38.57421875,-40.52734375,-41.9921875,0.0,1755739233.2334716,0.0
36.0,-24.4140625,-38.57421875,-47.8515625,-48.33984375,0.0,1755739233.2384658,0.0
36.0,-17.578125,-64.453125,-41.50390625,-39.55078125,0.0,1755739233.2434597,0.0
37.0,-21.484375,-58.59375,-35.15625,-24.4140625,0.0,1755739233.2471058,0.0
37.0,-29.296875,-60.546875,-39.0625,-41.9921875,0.0,1755739233.2507517,0.0
37.0,-36.62109375,-79.1015625,-37.109375,-57.12890625,0.0,1755739233.2543979,0.0
37.0,-17.08984375,-89.84375,-32.2265625,-42.96875,0.0,1755739233.258044,0.0
37.0,4.8828125,-43.9453125,-19.04296875,-29.296875,0.0,1755739233.26169,0.0
37.0,-1.46484375,-22.94921875,-21.97265625,-34.66796875,0.0,1755739233.265336,0.0
37.0,-21.97265625,-25.87890625,-35.64453125,-46.875,0.0,1755739233.2689822,0.0
37.0,-24.90234375,-24.4140625,-49.8046875,-53.22265625,0.0,1755739233.272628,0.0
37.0,-4.8828125,-39.55078125,-43.45703125,-40.52734375,0.0,1755739233.2762742,0.0
37.0,-12.20703125,-56.640625,-39.0625,-25.390625,0.0,1755739233.2799203,0.0
37.0,-37.109375,-66.89453125,-57.6171875,-44.43359375,0.0,1755739233.2835662,0.0
37.0,-44.43359375,-71.2890625,-58.10546875,-69.82421875,0.0,1755739233.2872124,0.0
38.0,-37.109375,-83.984375,-34.66796875,-50.29296875,0.0,1755739233.291034,0.0
38.0,-18.06640625,-60.05859375,-17.578125,-25.87890625,0.0,1755739233.2948556,0.0
38.0,-14.6484375,-41.9921875,-31.25,-26.85546875,0.0,1755739233.2986772,0.0
38.0,-14.16015625,-36.1328125,-36.1328125,-46.875,0.0,1755739233.3024988,0.0
38.0,-51.26953125,-25.87890625,-21.97265625,-85.9375,0.0,1755739233.3063204,0.0
38.0,-85.9375,-53.7109375,-33.69140625,-88.37890625,0.0,1755739233.310142,0.0
38.0,-97.16796875,-82.03125,-43.9453125,-102.05078125,0.0,1755739233.313964,0.0
38.0,-103.515625,-90.8203125,-31.73828125,-124.51171875,0.0,1755739233.3177855,0.0
38.0,-74.70703125,-98.6328125,-30.76171875,-104.00390625,0.0,1755739233.321607,0.0
38.0,-78.61328125,-77.1484375,-33.203125,-105.46875,0.0,1755739233.3254287,0.0
38.0,-112.3046875,-38.57421875,-40.0390625,-136.71875,0.0,1755739233.3292503,0.0
38.0,-142.578125,-36.62109375,-38.0859375,-159.66796875,0.0,1755739233.333072,0.0
39.0,-145.01953125,-41.9921875,-31.73828125,-157.2265625,0.0,1755739233.3368342,0.0
39.0,-135.25390625,-60.546875,-40.0390625,-162.109375,0.0,1755739233.3405964,0.0
39.0,-137.6953125,-77.1484375,-23.4375,-166.50390625,0.0,1755739233.3443587,0.0
39.0,-148.4375,-66.40625,-13.18359375,-153.80859375,0.0,1755739233.348121,0.0
39.0,-133.30078125,-66.89453125,-0.9765625,-140.13671875,0.0,1755739233.3518832,0.0
39.0,-88.8671875,-65.4296875,-2.44140625,-117.1875,0.0,1755739233.3556457,0.0
39.0,-103.515625,-34.1796875,-47.36328125,-122.55859375,0.0,1755739233.359408,0.0
39.0,-136.71875,-28.3203125,-55.6640625,-143.06640625,0.0,1755739233.3631701,0.0
39.0,-127.44140625,-60.05859375,-38.0859375,-136.71875,0.0,1755739233.3669324,0.0
39.0,-107.91015625,-53.22265625,-42.96875,-115.234375,0.0,1755739233.3706946,0.0
39.0,-87.40234375,-45.41015625,-43.45703125,-97.16796875,0.0,1755739233.374457,0.0
39.0,-80.56640625,-55.6640625,-34.1796875,-84.47265625,0.0,1755739233.3782191,0.0
40.0,-90.33203125,-65.91796875,-50.78125,-96.19140625,0.0,1755739233.381985,0.0
40.0,-58.59375,-59.5703125,-42.96875,-95.703125,0.0,1755739233.3857508,0.0
40.0,-36.62109375,-40.0390625,-27.34375,-71.2890625,0.0,1755739233.3895166,0.0
40.0,-55.6640625,-34.66796875,-37.59765625,-67.3828125,0.0,1755739233.3932824,0.0
40.0,-74.70703125,-33.203125,-47.36328125,-82.03125,0.0,1755739233.3970482,0.0
40.0,-65.91796875,-54.6875,-33.203125,-80.56640625,0.0,1755739233.400814,0.0
40.0,-39.0625,-59.08203125,-15.625,-69.82421875,0.0,1755739233.4045796,0.0
40.0,-41.9921875,-66.89453125,-21.97265625,-63.4765625,0.0,1755739233.4083455,0.0
40.0,-72.265625,-71.2890625,-46.875,-67.87109375,0.0,1755739233.4121113,0.0
40.0,-77.63671875,-44.921875,-44.43359375,-70.80078125,0.0,1755739233.415877,0.0
40.0,-49.31640625,-32.2265625,-12.6953125,-68.359375,0.0,1755739233.419643,0.0
40.0,-38.0859375,-40.0390625,-19.53125,-66.89453125,0.0,1755739233.4234087,0.0
41.0,-53.22265625,-60.546875,-36.62109375,-58.10546875,0.0,1755739233.4271717,0.0
41.0,-62.01171875,-59.5703125,-34.1796875,-69.3359375,0.0,1755739233.4309344,0.0
41.0,-42.96875,-62.5,-27.83203125,-66.89453125,0.0,1755739233.4346974,0.0
41.0,-40.52734375,-61.03515625,-33.69140625,-49.8046875,0.0,1755739233.4384604,0.0
41.0,-55.17578125,-44.43359375,-37.59765625,-59.5703125,0.0,1755739233.442223,0.0
41.0,-56.640625,-46.38671875,-35.15625,-62.5,0.0,1755739233.445986,0.0
41.0,-36.1328125,-55.6640625,-33.69140625,-56.640625,0.0,1755739233.449749,0.0
41.0,-24.90234375,-66.89453125,-33.203125,-50.29296875,0.0,1755739233.4535117,0.0
41.0,-36.62109375,-81.0546875,-25.390625,-40.0390625,0.0,1755739233.4572747,0.0
41.0,-57.12890625,-46.875,-17.578125,-54.6875,0.0,1755739233.4610376,0.0
41.0,-60.05859375,-23.4375,-25.390625,-53.7109375,0.0,1755739233.4648004,0.0
41.0,-40.52734375,-55.17578125,-28.80859375,-32.2265625,0.0,1755739233.4685633,0.0
42.0,-33.203125,-60.546875,-25.390625,-41.015625,0.0,1755739233.4735541,0.0
42.0,-49.31640625,-51.7578125,-30.2734375,-49.31640625,0.0,1755739233.4785447,0.0
42.0,-45.41015625,-51.7578125,-34.66796875,-66.40625,0.0,1755739233.4835355,0.0
42.0,-22.94921875,-68.359375,-21.97265625,-62.98828125,0.0,1755739233.488526,0.0
42.0,-9.765625,-41.9921875,-20.5078125,-35.15625,0.0,1755739233.493517,0.0
42.0,-28.80859375,-14.6484375,-38.57421875,-40.0390625,0.0,1755739233.4985075,0.0
42.0,-43.45703125,-22.4609375,-51.26953125,-54.6875,0.0,1755739233.5034983,0.0
42.0,-22.4609375,-25.390625,-40.52734375,-55.17578125,0.0,1755739233.5084891,0.0
42.0,-9.27734375,-26.3671875,-27.83203125,-40.52734375,0.0,1755739233.5134797,0.0
42.0,-36.62109375,-31.25,-33.69140625,-41.50390625,0.0,1755739233.5184705,0.0
42.0,-53.22265625,-48.33984375,-40.0390625,-50.78125,0.0,1755739233.523461,0.0
42.0,-30.76171875,-47.36328125,-27.83203125,-40.0390625,0.0,1755739233.528452,0.0
43.0,-16.11328125,-26.3671875,-3.41796875,-30.76171875,0.0,1755739233.5333998,0.0
43.0,-23.4375,-21.97265625,-20.5078125,-48.828125,0.0,1755739233.5383477,0.0
43.0,-46.875,-37.109375,-41.9921875,-62.98828125,0.0,1755739233.5432954,0.0
43.0,-35.15625,-45.41015625,-28.80859375,-48.828125,0.0,1755739233.5482433,0.0
43.0,-13.671875,-45.8984375,-38.0859375,-40.52734375,0.0,1755739233.5531912,0.0
43.0,-38.57421875,-37.59765625,-57.12890625,-49.31640625,0.0,1755739233.5581388,0.0
