timestamps,eeg_1,eeg_2,eeg_3,eeg_4,eeg_5,eeg_6,acc_1,acc_2,acc_3,drlref_1,drlref_2,note,ppg_1,ppg_2,ppg_3
1755583574.6109469,1623.8096,0.0,0.0,1650.0,nan,nan,,,,,,,,,
1755583574.6133876,,,,,,,,,,3247619.0,1375604.4,,,,
1755583574.6165981,1623.8096,0.0,0.0,913.8461,nan,nan,,,,,,,,,
1755583574.6166558,,,,,,,,,,,,,nan,21294872.0,nan
1755583574.6174693,,,,,,,0.65802,0.06549072,0.9979248,,,,,,
1755583574.6222494,1623.4066,0.0,0.0,0.0,nan,nan,,,,,,,,,
1755583574.6279004,1623.8096,0.0,0.0,356.5934,nan,nan,,,,,,,,,
1755583574.6335516,1623.8096,0.0,0.0,915.4579,nan,nan,,,,,,,,,
1755583574.6380520,,,,,,,,,,,,,nan,21518902.0,nan
1755583574.6392028,1623.8096,0.0,0.0,84.61539,nan,nan,,,,,,,,,
1755583574.6442723,,,,,,,0.6147461,-0.26818848,1.0291748,,,,,,
1755583574.6448538,1623.8096,0.0,0.0,0.0,nan,nan,,,,,,,,,
1755583574.6505051,1623.8096,0.0,0.0,0.0,nan,nan,,,,,,,,,
1755583574.6561563,1623.8096,15.714286,0.0,1054.0659,nan,nan,,,,,,,,,
1755583574.6594481,,,,,,,,,,,,,nan,21584176.0,nan
1755583574.6618073,1623.4066,0.0,0.0,861.8681,nan,nan,,,,,,,,,
1755583574.6674585,1623.8096,64.468864,0.0,0.0,nan,nan,,,,,,,,,
1755583574.6684036,,,,,,,,,,3247619.0,1392527.5,,,,
1755583574.6710751,,,,,,,0.61920166,-0.4810791,0.67858887,,,,,,
1755583574.6731098,1623.8096,763.1502,0.0,0.0,nan,nan,,,,,,,,,
1755583574.6787608,1623.8096,1507.3627,0.0,545.56775,nan,nan,,,,,,,,,
1755583574.6808443,,,,,,,,,,,,,nan,21378682.0,nan
1755583574.6844120,1623.4066,1625.0183,0.0,522.6007,nan,nan,,,,,,,,,
1755583574.6900632,1623.8096,1608.0952,0.0,0.0,nan,nan,,,,,,,,,
1755583574.6957142,1623.8096,1625.4213,0.0,25.787546,nan,nan,,,,,,,,,
1755583574.6978781,,,,,,,0.62713623,-0.47528076,0.4216919,,,,,,
1755583574.7013655,1623.4066,1624.6154,0.0,1.6117216,nan,nan,,,,,,,,,
1755583574.7022407,,,,,,,,,,,,,nan,21066008.0,nan
1755583574.7070167,1623.8096,1624.2124,0.0,0.0,nan,nan,,,,,,,,,
1755583574.7126677,1623.4066,1623.8096,0.0,0.0,nan,nan,,,,,,,,,
1755583574.7183189,1623.4066,1624.2124,0.0,0.0,nan,nan,,,,,,,,,
1755583574.7234199,,,,,,,,,,3247619.0,1407838.9,,,,
1755583574.7236369,,,,,,,,,,,,,nan,20383444.0,nan
1755583574.7239702,1623.4066,1624.2124,0.0,0.0,nan,nan,,,,,,,,,
1755583574.7246811,,,,,,,0.7114258,-0.26904297,0.43585205,,,,,,
1755583574.7296212,1623.4066,1624.2124,25.384615,0.0,nan,nan,,,,,,,,,
1755583574.7352724,1623.8096,1624.2124,0.0,0.0,nan,nan,,,,,,,,,
1755583574.7409236,1623.4066,1624.2124,94.28571,0.0,nan,nan,,,,,,,,,
1755583574.7450330,,,,,,,,,,,,,nan,19470402.0,nan
1755583574.7465746,1623.4066,1624.2124,1009.7436,0.0,nan,nan,,,,,,,,,
1755583574.7514839,,,,,,,0.78338623,-0.11810303,0.5297241,,,,,,
1755583574.7522259,1631.0623,1624.2124,1650.0,0.0,nan,nan,,,,,,,,,
1755583574.7578771,1582.7106,1624.2124,1601.6483,0.0,nan,nan,,,,,,,,,
1755583574.7635281,1650.0,1624.2124,1615.348,0.0,nan,nan,,,,,,,,,
1755583574.7664292,,,,,,,,,,,,,nan,18837802.0,nan
1755583574.7691793,1424.359,1624.2124,1628.2417,0.0,nan,nan,,,,,,,,,
1755583574.7748306,337.65567,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583574.7782869,,,,,,,0.7298584,-0.23345947,0.83044434,,,,,,
1755583574.7784359,,,,,,,,,,3247619.0,1413479.9,,,,
1755583574.7804816,0.0,1623.8096,1624.2124,0.0,nan,nan,,,,,,,,,
1755583574.7861328,43.516483,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583574.7878253,,,,,,,,,,,,,nan,18511428.0,nan
1755583574.7917840,0.0,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583574.7974350,0.0,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583574.8030863,0.0,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583574.8050897,,,,,,,0.81622314,-0.4189453,0.7022705,,,,,,
1755583574.8087375,0.0,1624.2124,1623.8096,0.0,nan,nan,,,,,,,,,
1755583574.8092217,,,,,,,,,,,,,nan,18296264.0,nan
1755583574.8143885,0.0,1624.2124,1623.8096,0.0,nan,nan,,,,,,,,,
1755583574.8200397,0.0,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583574.8256910,0.0,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583574.8306179,,,,,,,,,,,,,nan,18304322.0,nan
1755583574.8313420,0.0,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583574.8318927,,,,,,,0.8275757,-0.33502197,0.37469482,,,,,,
1755583574.8334520,,,,,,,,,,3247619.0,1407838.9,,,,
1755583574.8369932,0.0,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583574.8426445,0.0,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583574.8482957,0.0,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583574.8520141,,,,,,,,,,,,,nan,18363956.0,nan
1755583574.8539467,0.0,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583574.8586957,,,,,,,0.88446045,-0.21905518,0.13183594,,,,,,
1755583574.8595979,0.0,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583574.8652492,0.0,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583574.8709002,0.0,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583574.8734102,,,,,,,,,,,,,nan,18471942.0,nan
1755583574.8765514,0.0,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583574.8822026,0.0,1624.2124,1623.8096,0.0,nan,nan,,,,,,,,,
1755583574.8854985,,,,,,,0.92419434,-0.14007568,0.14819336,,,,,,
1755583574.8878536,0.0,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583574.8884680,,,,,,,,,,3247619.0,1399780.2,,,,
1755583574.8935049,0.0,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583574.8948064,,,,,,,,,,,,,nan,18555750.0,nan
1755583574.8991561,0.0,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583574.9048071,0.0,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583574.9104583,0.0,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583574.9123015,,,,,,,0.91693115,-0.144104,0.3798828,,,,,,
1755583574.9161096,0.0,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583574.9162028,,,,,,,,,,,,,nan,18667766.0,nan
1755583574.9217606,0.0,1624.2124,1623.8096,0.0,nan,nan,,,,,,,,,
1755583574.9274118,0.0,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583574.9330630,0.0,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583574.9375989,,,,,,,,,,,,,nan,18621832.0,nan
1755583574.9387140,0.0,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583574.9391046,,,,,,,0.815979,-0.15594482,0.54437256,,,,,,
1755583574.9434841,,,,,,,,,,3247619.0,1402197.8,,,,
1755583574.9443653,0.0,1624.2124,1623.8096,0.0,nan,nan,,,,,,,,,
1755583574.9500165,0.0,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583574.9556675,15.311356,1624.2124,1624.2124,57.61905,nan,nan,,,,,,,,,
1755583574.9589951,,,,,,,,,,,,,nan,18753186.0,nan
1755583574.9613187,0.0,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583574.9659073,,,,,,,0.76763916,-0.20349121,0.4333496,,,,,,
1755583574.9669700,24.578754,1623.8096,1624.2124,381.97803,nan,nan,,,,,,,,,
1755583574.9726210,690.6227,1623.8096,1624.2124,806.6667,nan,nan,,,,,,,,,
1755583574.9782722,1033.5165,1624.2124,1623.8096,68.49817,nan,nan,,,,,,,,,
1755583574.9803913,,,,,,,,,,,,,nan,18764468.0,nan
1755583574.9839234,933.9927,1624.2124,1623.8096,0.0,nan,nan,,,,,,,,,
1755583574.9895744,1464.652,1624.2124,1624.2124,366.26373,nan,nan,,,,,,,,,
1755583574.9927104,,,,,,,0.86712646,-0.24798584,0.13476562,,,,,,
1755583574.9952257,1650.0,1623.8096,1618.9744,1463.0403,nan,nan,,,,,,,,,
1755583574.9985001,,,,,,,,,,3248425.0,1411868.1,,,,
1755583575.0008769,1599.2307,1624.2124,1613.3334,541.13556,nan,nan,,,,,,,,,
1755583575.0017874,,,,,,,,,,,,,nan,18828132.0,nan
1755583575.0065279,1627.4359,1624.2124,1609.3041,0.0,nan,nan,,,,,,,,,
1755583575.0121791,1623.8096,1624.2124,1597.2161,0.0,nan,nan,,,,,,,,,
1755583575.0178304,1623.8096,1624.2124,1577.8755,1084.6886,nan,nan,,,,,,,,,
1755583575.0195131,,,,,,,1.0160522,-0.47351074,-0.021240234,,,,,,
1755583575.0231838,,,,,,,,,,,,,nan,18841832.0,nan
1755583575.0234814,1623.4066,1623.8096,1567.3993,1052.0513,nan,nan,,,,,,,,,
1755583575.0291326,1632.2711,1624.2124,1569.8169,0.0,nan,nan,,,,,,,,,
1755583575.0347838,1563.773,1623.8096,1512.6007,0.0,nan,nan,,,,,,,,,
1755583575.0404348,1650.0,1623.8096,1364.3224,777.25275,nan,nan,,,,,,,,,
1755583575.0445800,,,,,,,,,,,,,nan,18783004.0,nan
1755583575.0460861,1147.5458,1623.8096,1245.4579,1022.6374,nan,nan,,,,,,,,,
1755583575.0463161,,,,,,,0.9529419,-0.27105713,0.03289795,,,,,,
1755583575.0517373,61.245422,1624.2124,1279.7069,2.014652,nan,nan,,,,,,,,,
1755583575.0535164,,,,,,,,,,3247619.0,1421538.5,,,,
1755583575.0573883,0.0,1624.2124,1273.663,0.0,nan,nan,,,,,,,,,
1755583575.0630395,643.0769,1624.2124,1032.3077,486.337,nan,nan,,,,,,,,,
1755583575.0659761,,,,,,,,,,,,,nan,18884542.0,nan
1755583575.0686908,1650.0,1624.2124,738.97437,1292.6007,nan,nan,,,,,,,,,
1755583575.0731192,,,,,,,0.9204712,-0.37268066,0.24072266,,,,,,
1755583575.0743418,849.7802,1624.2124,465.3846,240.14651,nan,nan,,,,,,,,,
1755583575.0799930,0.0,1624.2124,781.685,0.0,nan,nan,,,,,,,,,
1755583575.0856442,627.76556,1624.2124,1155.6044,22.564102,nan,nan,,,,,,,,,
1755583575.0873723,,,,,,,,,,,,,nan,18923224.0,nan
1755583575.0912955,1650.0,1624.2124,1263.9927,1200.3297,nan,nan,,,,,,,,,
1755583575.0969465,1092.7472,1624.2124,1315.9707,1029.4872,nan,nan,,,,,,,,,
1755583575.0999219,,,,,,,0.7739868,-0.04437256,0.13916016,,,,,,
1755583575.1025977,0.0,1624.2124,1388.9011,0.0,nan,nan,,,,,,,,,
1755583575.1082489,71.72161,1624.2124,1510.1831,0.0,nan,nan,,,,,,,,,
1755583575.1085324,,,,,,,,,,3247619.0,1554505.5,,,,
1755583575.1087687,,,,,,,,,,,,,nan,18882124.0,nan
1755583575.1138999,1403.4066,1624.2124,1540.8059,670.87915,nan,nan,,,,,,,,,
1755583575.1195512,1423.5531,1624.2124,1577.4725,938.8278,nan,nan,,,,,,,,,
1755583575.1252024,105.970695,1624.2124,1572.6373,0.0,nan,nan,,,,,,,,,
1755583575.1267250,,,,,,,0.89715576,0.25708008,-0.18939209,,,,,,
1755583575.1301649,,,,,,,,,,,,,nan,18936118.0,nan
1755583575.1308534,0.0,1624.2124,1592.381,0.0,nan,nan,,,,,,,,,
1755583575.1365047,864.68866,1624.2124,1601.2454,106.77656,nan,nan,,,,,,,,,
1755583575.1421559,1650.0,1624.2124,1611.3187,413.8095,nan,nan,,,,,,,,,
1755583575.1478069,951.31866,1624.2124,1610.9158,134.57875,nan,nan,,,,,,,,,
1755583575.1515610,,,,,,,,,,,,,nan,18903882.0,nan
1755583575.1534581,0.0,1624.2124,1618.5714,0.0,nan,nan,,,,,,,,,
1755583575.1535280,,,,,,,0.923584,0.01550293,-0.08532715,,,,,,
1755583575.1591094,932.381,1624.2124,1625.0183,453.69965,nan,nan,,,,,,,,,
1755583575.1635485,,,,,,,,,,3247619.0,1537582.4,,,,
1755583575.1647604,1650.0,1623.8096,1623.8096,1650.0,nan,nan,,,,,,,,,
1755583575.1704116,1218.8645,1624.2124,1624.2124,738.5714,nan,nan,,,,,,,,,
1755583575.1729572,,,,,,,,,,,,,nan,18941758.0,nan
1755583575.1760628,0.0,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583575.1803308,,,,,,,0.9182739,-0.28771973,0.2020874,,,,,,
1755583575.1817138,551.2088,1623.8096,1624.2124,56.007324,nan,nan,,,,,,,,,
1755583575.1873651,1650.0,1623.8096,1624.2124,3.6263735,nan,nan,,,,,,,,,
1755583575.1930163,1289.3773,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583575.1943533,,,,,,,,,,,,,nan,18900660.0,nan
1755583575.1986673,91.4652,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583575.2043185,0.0,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583575.2071338,,,,,,,0.97180176,-0.18103027,0.20239258,,,,,,
1755583575.2099698,1111.6849,1623.8096,1624.2124,0.0,nan,nan,,,,,,,,,
1755583575.2156208,1502.5275,1623.8096,1624.2124,0.0,nan,nan,,,,,,,,,
1755583575.2157497,,,,,,,,,,,,,nan,18907912.0,nan
1755583575.2185645,,,,,,,,,,3247619.0,1515824.1,,,,
1755583575.2212720,229.67033,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583575.2269232,0.0,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583575.2325742,746.63007,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583575.2339365,,,,,,,1.0396118,-0.16864014,0.15881348,,,,,,
1755583575.2371459,,,,,,,,,,,,,nan,18896630.0,nan
1755583575.2382255,1259.5604,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583575.2438767,113.62637,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583575.2495277,0.0,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583575.2551789,245.78755,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583575.2585421,,,,,,,,,,,,,nan,18897436.0,nan
1755583575.2607396,,,,,,,1.0022583,-0.20684814,-0.022766113,,,,,,
1755583575.2608302,1447.326,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583575.2664812,745.42126,1623.8096,1624.2124,0.0,nan,nan,,,,,,,,,
1755583575.2721324,0.0,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583575.2735806,,,,,,,,,,3247619.0,1525494.5,,,,
1755583575.2777836,0.0,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583575.2799382,,,,,,,,,,,,,nan,18903076.0,nan
1755583575.2834346,1005.7143,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583575.2875426,,,,,,,1.0458984,-0.15014648,-0.09484863,,,,,,
1755583575.2890859,1086.7032,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583575.2947371,0.0,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583575.3003881,0.0,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583575.3013344,,,,,,,,,,,,,nan,18928058.0,nan
1755583575.3060393,781.28204,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583575.3116906,1141.9048,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583575.3143454,,,,,,,1.0765991,-0.1954956,-0.06512451,,,,,,
1755583575.3173416,39.48718,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583575.3227308,,,,,,,,,,,,,nan,18921612.0,nan
1755583575.3229928,0.0,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583575.3285966,,,,,,,,,,3247619.0,1525494.5,,,,
1755583575.3286440,591.9048,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583575.3342953,1519.8535,1624.2124,1623.8096,0.0,nan,nan,,,,,,,,,
1755583575.3399463,436.37363,1624.2124,1623.8096,0.0,nan,nan,,,,,,,,,
1755583575.3411484,,,,,,,0.9639282,-0.22296143,-0.113342285,,,,,,
1755583575.3441269,,,,,,,,,,,,,nan,18973186.0,nan
1755583575.3455975,0.0,1623.8096,1624.2124,0.0,nan,nan,,,,,,,,,
1755583575.3512487,168.42491,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583575.3568997,1420.7325,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583575.3625510,1004.10254,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583575.3655231,,,,,,,,,,,,,nan,18961904.0,nan
1755583575.3679514,,,,,,,0.93603516,-0.0022583008,-0.14538574,,,,,,
1755583575.3682022,0.0,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583575.3738532,0.0,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583575.3795044,878.7912,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583575.3836129,,,,,,,,,,3248425.0,1502930.4,,,,
1755583575.3851557,1060.1099,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583575.3869193,,,,,,,,,,,,,nan,19027180.0,nan
1755583575.3908067,0.0,1624.2124,1624.2124,58.424908,nan,nan,,,,,,,,,
1755583575.3947542,,,,,,,1.062561,-0.041931152,-0.16436768,,,,,,
1755583575.3964579,0.0,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583575.4021091,637.4359,1624.2124,1624.2124,285.67764,nan,nan,,,,,,,,,
1755583575.4077601,1650.0,1623.8096,1624.2124,1483.1868,nan,nan,,,,,,,,,
1755583575.4083157,,,,,,,,,,,,,nan,19086008.0,nan
1755583575.4134114,0.0,1624.2124,1624.2124,1359.4872,nan,nan,,,,,,,,,
1755583575.4190626,0.0,1624.2124,1624.2124,9.267399,nan,nan,,,,,,,,,
1755583575.4215572,,,,,,,1.086853,-0.01171875,-0.12023926,,,,,,
1755583575.4247136,0.0,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583575.4297118,,,,,,,,,,,,,nan,19292308.0,nan
1755583575.4303648,0.0,1623.8096,1624.2124,44.725273,nan,nan,,,,,,,,,
1755583575.4360161,0.0,1623.8096,1624.2124,1589.1575,nan,nan,,,,,,,,,
1755583575.4386289,,,,,,,,,,3247619.0,1530329.6,,,,
1755583575.4416671,0.0,1624.2124,1623.8096,1630.2565,nan,nan,,,,,,,,,
1755583575.4473183,0.0,1623.8096,1623.8096,1623.8096,nan,nan,,,,,,,,,
1755583575.4483600,,,,,,,1.0841064,0.019470215,-0.30859375,,,,,,
1755583575.4511080,,,,,,,,,,,,,nan,19343076.0,nan
1755583575.4529696,0.0,1623.8096,1623.8096,1572.2344,nan,nan,,,,,,,,,
1755583575.4586205,0.0,1624.2124,1623.8096,1650.0,nan,nan,,,,,,,,,
1755583575.4642718,0.0,1623.8096,1624.2124,859.0476,nan,nan,,,,,,,,,
1755583575.4699230,0.0,1624.2124,1623.0037,798.60803,nan,nan,,,,,,,,,
1755583575.4725041,,,,,,,,,,,,,nan,19362418.0,nan
1755583575.4751630,,,,,,,0.9732666,0.029663086,-0.3914795,,,,,,
1755583575.4755740,0.0,1624.2124,1623.8096,0.0,nan,nan,,,,,,,,,
1755583575.4812253,0.0,1628.2417,1623.8096,1099.1941,nan,nan,,,,,,,,,
1755583575.4868765,0.0,1583.5165,1624.2124,1650.0,nan,nan,,,,,,,,,
1755583575.4925275,0.0,1292.6007,1623.8096,0.0,nan,nan,,,,,,,,,
1755583575.4936450,,,,,,,,,,3247619.0,1537582.4,,,,
1755583575.4939003,,,,,,,,,,,,,nan,19347106.0,nan
1755583575.4981787,0.0,249.01099,1624.2124,873.5531,nan,nan,,,,,,,,,
1755583575.5019660,,,,,,,0.9741821,-0.079589844,-0.30407715,,,,,,
1755583575.5038300,0.0,0.0,1624.2124,1650.0,nan,nan,,,,,,,,,
1755583575.5094810,0.0,34.249084,1624.2124,1255.1282,nan,nan,,,,,,,,,
1755583575.5151322,0.0,0.0,1624.2124,0.0,nan,nan,,,,,,,,,
1755583575.5152967,,,,,,,,,,,,,nan,19362418.0,nan
1755583575.5207834,0.0,0.0,1624.2124,0.0,nan,nan,,,,,,,,,
1755583575.5264344,0.0,0.0,1624.2124,0.0,nan,nan,,,,,,,,,
1755583575.5287688,,,,,,,0.91082764,-0.00592041,-0.09094238,,,,,,
1755583575.5320857,0.0,0.0,1624.2124,0.0,nan,nan,,,,,,,,,
1755583575.5366929,,,,,,,,,,,,,nan,19306814.0,nan
1755583575.5377369,0.0,16.117216,1623.8096,0.0,nan,nan,,,,,,,,,
1755583575.5433879,0.0,6.4468865,1624.2124,0.0,nan,nan,,,,,,,,,
1755583575.5486610,,,,,,,,,,3247619.0,1531941.4,,,,
1755583575.5490391,0.0,41.904762,1624.2124,0.0,nan,nan,,,,,,,,,
1755583575.5546904,0.0,893.69965,1624.2124,0.0,nan,nan,,,,,,,,,
1755583575.5555718,,,,,,,0.831604,-0.29699707,-0.019470215,,,,,,
1755583575.5580890,,,,,,,,,,,,,nan,19258462.0,nan
1755583575.5603414,0.0,1650.0,1624.2124,0.0,nan,nan,,,,,,,,,
1755583575.5659926,0.0,1606.8865,1624.2124,0.0,nan,nan,,,,,,,,,
1755583575.5716438,0.0,1610.1099,1624.2124,0.0,nan,nan,,,,,,,,,
1755583575.5772951,0.0,1628.6447,1624.2124,0.0,nan,nan,,,,,,,,,
1755583575.5794852,,,,,,,,,,,,,nan,19247986.0,nan
1755583575.5823748,,,,,,,0.8713379,-0.38793945,-0.30718994,,,,,,
1755583575.5829461,0.0,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583575.5885973,0.0,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583575.5942485,0.0,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583575.5998995,0.0,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583575.6008813,,,,,,,,,,,,,nan,19211722.0,nan
1755583575.6036770,,,,,,,,,,3247619.0,1530329.6,,,,
1755583575.6055508,0.0,1623.8096,1623.8096,0.0,nan,nan,,,,,,,,,
1755583575.6091776,,,,,,,0.90374756,-0.21557617,-0.41540527,,,,,,
1755583575.6112020,0.0,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583575.6168530,0.0,1624.2124,1623.8096,0.0,nan,nan,,,,,,,,,
1755583575.6222777,,,,,,,,,,,,,nan,19176264.0,nan
1755583575.6225042,0.0,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583575.6281555,31.428572,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583575.6338065,0.0,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583575.6359806,,,,,,,0.9016113,-0.21417236,-0.2199707,,,,,,
1755583575.6394577,128.5348,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583575.6436739,,,,,,,,,,,,,nan,19123882.0,nan
1755583575.6451089,1147.1428,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583575.6507599,1650.0,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583575.6564112,1585.9341,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583575.6586933,,,,,,,,,,3248425.0,1538388.2,,,,
1755583575.6620624,1623.0037,1624.2124,1624.2124,7.252747,nan,nan,,,,,,,,,
1755583575.6627834,,,,,,,0.89733887,-0.20251465,-0.20819092,,,,,,
1755583575.6650701,,,,,,,,,,,,,nan,19067472.0,nan
1755583575.6677134,1625.0183,1624.2124,1624.2124,14.102564,nan,nan,,,,,,,,,
1755583575.6733646,1623.8096,1624.2124,1624.2124,0.0,nan,nan,,,,,,,,,
1755583575.6790159,1623.4066,1624.2124,1623.8096,492.38095,nan,nan,,,,,,,,,
1755583575.6846669,1623.4066,1624.2124,1624.2124,1048.022,nan,nan,,,,,,,,,
1755583575.6864662,,,,,,,,,,,,,nan,19115018.0,nan
1755583575.6895864,,,,,,,0.9220581,-0.27618408,-0.092163086,,,,,,
1755583575.6903181,1623.4066,1624.2124,1623.8096,1290.1831,nan,nan,,,,,,,,,
1755583575.6959693,1623.4066,1623.8096,1621.7949,1639.9268,nan,nan,,,,,,,,,
1755583575.7016203,1623.4066,1624.2124,1620.586,1563.773,nan,nan,,,,,,,,,
1755583575.7072716,1623.4066,1623.8096,1621.7949,554.43225,nan,nan,,,,,,,,,
1755583575.7078626,,,,,,,,,,,,,nan,19151282.0,nan
1755583575.7129228,1627.033,1624.2124,1623.8096,0.0,nan,nan,,,,,,,,,
1755583575.7137094,,,,,,,,,,3248425.0,1533553.1,,,,
1755583575.7163894,,,,,,,0.947937,-0.22125244,-0.23394775,,,,,,
1755583575.7185738,1610.5128,1624.2124,1623.8096,37.472527,nan,nan,,,,,,,,,
1755583575.7242250,1605.6776,1624.2124,1623.4066,2.014652,nan,nan,,,,,,,,,
1755583575.7292588,,,,,,,,,,,,,nan,19145642.0,nan
1755583575.7298763,1639.9268,1625.0183,1623.8096,0.0,nan,nan,,,,,,,,,
1755583575.7355273,810.696,1613.7362,1624.2124,0.0,nan,nan,,,,,,,,,
1755583575.7411785,0.0,1619.3773,1624.2124,0.0,nan,nan,,,,,,,,,
1755583575.7431922,,,,,,,0.9749756,-0.11553955,-0.35076904,,,,,,
1755583575.7468297,15.714286,1525.0916,1623.0037,0.0,nan,nan,,,,,,,,,
1755583575.7506549,,,,,,,,,,,,,nan,19172234.0,nan
1755583575.7524807,15.714286,1022.23444,1622.1978,0.0,nan,nan,,,,,,,,,
1755583575.7581320,0.0,304.21246,1619.7803,0.0,nan,nan,,,,,,,,,
1755583575.7637832,0.0,0.0,1614.5421,0.0,nan,nan,,,,,,,,,
1755583575.7687254,,,,,,,,,,3247619.0,1540000.0,,,,
1755583575.7694342,0.0,14.102564,1606.0806,0.0,nan,nan,,,,,,,,,
1755583575.7699952,,,,,,,1.0296631,-0.027038574,-0.3199463,,,,,,
1755583575.7720511,,,,,,,,,,,,,nan,19183516.0,nan
1755583575.7750854,0.0,3.6263735,1592.381,0.0,nan,nan,,,,,,,,,
1755583575.7807367,43.919415,0.0,1586.7399,0.0,nan,nan,,,,,,,,,
1755583575.7863877,0.0,0.0,1550.0732,0.0,nan,nan,,,,,,,,,
1755583575.7920389,383.1868,0.0,1423.956,27.802198,nan,nan,,,,,,,,,
1755583575.7934473,,,,,,,,,,,,,nan,19190770.0,nan
1755583575.7967982,,,,,,,1.057373,0.0949707,-0.16796875,,,,,,
1755583575.7976902,1446.1172,0.0,872.74725,0.0,nan,nan,,,,,,,,,
1755583575.8033412,1650.0,0.0,144.24908,91.06227,nan,nan,,,,,,,,,
